0.000159158	-0.000357789	0.000576055	-0.000268592	0.000158043	0.000936743	-0.000174872	-0.000897274	-4.49095e-05	0.00158573	0.00115812	-0.000791073	-0.00161446	0.00232541	0.000233004	-0.000212556	0.000392506	0.00135596	0.00112698	0.00180578	0.000824148	0.00358534	0.000963959	0.00294077	0.00674582	0.00313827	0.00792121	0.00855076	0.0153917	0.0149818	0.0144017	0.0127409	0.0184093	0.0173861	0.0157352	0.0179554	0.0172363	0.0182275	0.0187623	0.018229	0.0189649	0.0186803	0.0188799	0.0194003	0.0199946	0.0198567	0.0193213	0.0188222	0.0200778	0.0202191	0.0195978	0.0200319	0.0205035	0.0207891	0.0212755	0.0213914	0.0213545	0.0206417	0.0213249	0.0213032	0.0212465	0.0206581	0.0209241	0.0212766	0.0216204	0.0212803	0.0215259	0.0215282	0.0218123	0.0216438	0.0214019	0.0211374	0.0215916	0.0223327	0.0220051	0.0224865	0.0222849	0.0227793	0.0227402	0.0229206	0.0220885	0.0221504	0.0224446	0.0227439	0.0221783	0.0226578	0.02238	0.0219031	0.0226981	0.0222561	0.0222102	0.0224984	0.0217919	0.0221905	0.0223015	0.0227707	0.0226882	0.0225757	0.0229064	0.0229201	0.0232209	0.0230446	0.0229315	0.0226941	0.0226333	0.0229177	0.0232001	0.023063	0.0230859	0.0225223	0.0227612	0.0227308	0.0231376	0.0224281	0.0229235	0.0230003	0.0234074	0.0231752	0.0227924	0.0234206	0.0231147	0.0228834	0.0227044	0.023041	0.0230297	0.0235729	0.0236385	0.0229573	0.0228224	0.023138	0.0231013	0.022693	0.0226097	0.0228519	0.0230071	0.0230062	0.0226426	0.0229024	0.022638	0.0226234	0.0227057	0.0230202	0.0232575	0.0230954	0.0224327	0.0232355	0.0225884	0.022876	0.0224226	0.0239025	0.0226803
0.000150707	-0.00038771	0.00052049	-2.49534e-06	0.000229147	0.0007864	-9.32106e-05	-0.000751671	7.44168e-05	0.00175404	0.00164426	-0.000799424	-0.00145285	0.00233187	0.000222397	-0.000169881	0.000768449	0.00177909	0.00122279	0.00193893	0.000618146	0.00387206	0.00126903	0.00298786	0.00677656	0.00375092	0.00846737	0.00904543	0.0160508	0.014963	0.0146682	0.0129345	0.0186438	0.0181499	0.0159347	0.0183289	0.0173548	0.018398	0.0186411	0.0187623	0.0192458	0.0190533	0.0192097	0.0195251	0.0207039	0.0204888	0.0196008	0.0193813	0.0205367	0.0202744	0.0204039	0.0201586	0.0209243	0.0207356	0.0218895	0.0212377	0.021242	0.0215447	0.0210271	0.0215751	0.0216602	0.0210914	0.0211871	0.0219216	0.0219438	0.021759	0.0218163	0.0216875	0.0223595	0.0221007	0.0218448	0.021383	0.0221042	0.0226592	0.0224712	0.0223485	0.0228141	0.0228694	0.0229683	0.0229763	0.0227265	0.0229879	0.0226948	0.0230278	0.0225918	0.0231642	0.0229993	0.0231753	0.0231285	0.0229175	0.0225579	0.0225233	0.0221423	0.023009	0.0231007	0.0231286	0.0231611	0.0226154	0.0227635	0.0234017	0.0236382	0.0235252	0.0232978	0.0230562	0.0232115	0.0233687	0.023456	0.023465	0.0232108	0.0231633	0.0236922	0.0229437	0.0232599	0.02304	0.0232554	0.0237686	0.0232234	0.02316	0.023269	0.0241173	0.0235488	0.0228706	0.0232394	0.0231388	0.0233383	0.0235009	0.0239516	0.0235901	0.0234854	0.0234524	0.0230287	0.0229486	0.0227047	0.0231016	0.0234484	0.0232924	0.0233525	0.0231159	0.0232211	0.022841	0.0232535	0.0232532	0.0233691	0.0230087	0.022802	0.0232316	0.0229534	0.0229611	0.0225698	0.0239364	0.0231361
8.59839e-05	-0.000358167	0.000846489	9.42741e-05	8.97308e-05	0.000830308	0.000419855	-0.000447447	-2.06769e-05	0.00164018	0.00181859	-0.000652339	-0.0016008	0.00237859	0.000396083	-1.69018e-05	0.000798935	0.00155047	0.00131394	0.00206143	0.00107653	0.00341795	0.0014023	0.00321047	0.00682275	0.00394892	0.00863471	0.00954219	0.0164081	0.0157114	0.0152794	0.0136214	0.0190447	0.0185184	0.0166595	0.0187781	0.0180211	0.0192871	0.0191306	0.0194431	0.0195753	0.0197399	0.0197437	0.0202275	0.0211245	0.0205215	0.0202298	0.0200341	0.0205355	0.020588	0.0204548	0.0212404	0.0214733	0.021638	0.0222495	0.021773	0.0215145	0.0220327	0.021791	0.0219511	0.0219084	0.0213753	0.0212916	0.0218951	0.0224334	0.0223773	0.0220701	0.022494	0.0226596	0.0228109	0.0222356	0.0221967	0.0225199	0.0229986	0.0228164	0.0233138	0.023148	0.0234427	0.0237398	0.0233579	0.0228393	0.0231259	0.0233319	0.0233276	0.0230957	0.0232599	0.0233056	0.0232878	0.0235499	0.0232774	0.023086	0.023091	0.0230119	0.0235876	0.0237003	0.0239032	0.0235116	0.0233585	0.0236674	0.0237502	0.0242343	0.0239767	0.0232236	0.023381	0.0237792	0.0243613	0.0241678	0.0238259	0.0236088	0.0237167	0.0240644	0.0236962	0.023488	0.0236436	0.0241474	0.023988	0.0237037	0.0237441	0.0238221	0.0241195	0.0239588	0.0236881	0.023686	0.0234729	0.0239689	0.02351	0.0238583	0.0238823	0.0239622	0.0236469	0.0239681	0.023892	0.0236301	0.0237143	0.0241652	0.023874	0.0231254	0.0234695	0.0234689	0.0237335	0.023292	0.0239431	0.0231895	0.0236941	0.0233066	0.023768	0.0238185	0.023671	0.0229392	0.023691	0.0232693
-0.000394305	-0.000657467	0.000368637	5.56133e-05	5.50457e-05	0.00069947	0.000346985	-0.000274737	-0.000193348	0.00157693	0.00191579	-0.000864317	-0.00149637	0.00213342	0.000196069	-0.000177457	0.000488539	0.0016219	0.00132248	0.00189147	0.001014	0.00338235	0.00128481	0.00307471	0.00705357	0.00448589	0.00886111	0.00939205	0.0159331	0.0158337	0.0149343	0.013959	0.0188943	0.0180056	0.0162131	0.0183574	0.017815	0.0191363	0.0192096	0.0194544	0.0198125	0.019491	0.0196808	0.0204629	0.0214275	0.0207996	0.0200285	0.0199805	0.0207408	0.0208322	0.020553	0.020809	0.0216261	0.0215954	0.0224058	0.0217769	0.0213167	0.0218707	0.0218237	0.0217837	0.0222448	0.0216271	0.021631	0.0219443	0.0223082	0.0223886	0.0220765	0.0222477	0.0229794	0.0227747	0.022249	0.0221217	0.0223417	0.0234194	0.023005	0.0230966	0.0233583	0.0234281	0.0238339	0.0235162	0.0231602	0.0231224	0.023032	0.0231524	0.0232124	0.0235036	0.0229322	0.0227267	0.0233736	0.0234133	0.0228119	0.0229478	0.0227662	0.023297	0.0234326	0.0237034	0.0237868	0.0230581	0.0233914	0.0237989	0.0240919	0.0236173	0.0234954	0.0235421	0.023632	0.0236487	0.0235775	0.0238257	0.0233256	0.0233928	0.0240737	0.0236515	0.0235818	0.023011	0.024018	0.023884	0.023732	0.023892	0.0239136	0.0239531	0.0239149	0.0235822	0.023888	0.0237013	0.0235167	0.0236941	0.0238998	0.0239134	0.0238255	0.0238862	0.0239563	0.0238644	0.0233139	0.0235519	0.0237107	0.023972	0.0235561	0.0234593	0.0239569	0.0236671	0.0238892	0.0238737	0.0238435	0.0238991	0.0231253	0.0236001	0.0237388	0.0232724	0.0231485	0.0240455	0.023516
-0.000368712	-0.000703116	0.000420497	0.000372569	-0.000178001	0.000488952	0.000485466	-1.51617e-05	1.6102e-05	0.00164608	0.00186038	-0.000848824	-0.00141943	0.0021479	8.11486e-05	0.000117357	0.000902859	0.00159302	0.001321	0.0022403	0.00111333	0.00369206	0.00176558	0.00338964	0.00691045	0.00461062	0.009308	0.0097985	0.0163448	0.0161855	0.0148429	0.0143546	0.0188827	0.0182417	0.0169388	0.0192953	0.0179262	0.019417	0.0195735	0.0198339	0.020205	0.0201098	0.0199201	0.0205874	0.0213313	0.0210834	0.0206584	0.0205245	0.0212958	0.0210911	0.0210385	0.0211942	0.0218587	0.0217876	0.0224938	0.0222042	0.0216267	0.0219594	0.0223981	0.0224003	0.022416	0.0218738	0.0221555	0.0226697	0.0229696	0.0228932	0.0227892	0.0229022	0.0230567	0.0228081	0.0226344	0.0224633	0.0227634	0.0236155	0.0232277	0.0234667	0.0233777	0.0237122	0.0241379	0.023602	0.0231518	0.0236523	0.0235546	0.0236676	0.0237047	0.0237161	0.0236095	0.0236932	0.0238059	0.0237324	0.0231654	0.0231678	0.0232389	0.0237748	0.0238167	0.0241554	0.0240159	0.0232473	0.023678	0.0243268	0.0243601	0.0245215	0.0243188	0.0234593	0.0238973	0.0239281	0.0242156	0.0238402	0.023898	0.0240631	0.0245362	0.0236928	0.0237795	0.0243507	0.0244735	0.0241299	0.0244146	0.0239251	0.0239694	0.0241781	0.0241709	0.024458	0.0238164	0.0236127	0.0242657	0.0243779	0.0243502	0.0240855	0.0244175	0.0242773	0.0243717	0.0244413	0.0242888	0.0240573	0.0244009	0.0241246	0.0243046	0.0241151	0.0241934	0.0240805	0.0240121	0.0243679	0.0241835	0.0237749	0.0233347	0.024332	0.0240047	0.0238784	0.0234973	0.0242822	0.0242581
-0.000553637	-0.000901054	0.000274144	0.000675403	6.29612e-05	0.000554694	0.000501	0.000150095	-9.58582e-05	0.00119104	0.00214877	-0.000598674	-0.0014711	0.00196602	8.28931e-05	0.000301525	0.000783546	0.00204173	0.00142149	0.00238678	0.00125201	0.00362166	0.0014964	0.00312581	0.00737177	0.00437744	0.00910936	0.01002	0.0165063	0.0159647	0.0153052	0.0144539	0.0194278	0.0179159	0.0172513	0.0190207	0.0184577	0.0198163	0.0198824	0.0201589	0.0198877	0.0200611	0.0204894	0.0209943	0.0215567	0.0210795	0.02075	0.0205951	0.0218512	0.021038	0.0211409	0.021725	0.0221225	0.0222815	0.0228166	0.0224623	0.0220232	0.0221433	0.0223896	0.0229012	0.0225276	0.0219503	0.0223262	0.0224738	0.0229893	0.0232547	0.0226555	0.0230149	0.0235508	0.0229629	0.023049	0.0227292	0.0234544	0.0236016	0.0233087	0.0237076	0.0236025	0.0237532	0.0243172	0.0240636	0.0235351	0.02371	0.0236066	0.0244388	0.0237761	0.0238673	0.0238931	0.024297	0.0241728	0.0240303	0.0233359	0.0235873	0.0234314	0.0238852	0.0240399	0.0240586	0.0244109	0.0238557	0.0239719	0.0245309	0.0247839	0.0244904	0.0241427	0.0237245	0.0242521	0.0243218	0.0244485	0.0244002	0.0241545	0.0241883	0.0245221	0.0246104	0.0243874	0.0241174	0.0245055	0.0243948	0.024788	0.0245349	0.0243084	0.0245492	0.0249819	0.0240594	0.0243981	0.0240957	0.0245176	0.0243768	0.0242041	0.0245774	0.0243777	0.0244465	0.0242853	0.0245123	0.0239069	0.0241192	0.0240161	0.0245616	0.0242501	0.0238801	0.0239919	0.024445	0.0242466	0.0243886	0.0241759	0.0240561	0.0241962	0.0243996	0.0242744	0.0239479	0.023945	0.0241789	0.0243582
-0.000591834	-0.000952591	-8.23524e-05	0.000657412	-9.96094e-05	0.000262409	0.000612118	0.000336142	-0.000401753	0.00126728	0.00239485	-0.000353306	-0.00143021	0.00205432	4.90363e-06	0.000344867	0.000711525	0.00184178	0.00139812	0.0019425	0.00132112	0.00365606	0.00155618	0.00354447	0.00735557	0.00444234	0.0093746	0.0103331	0.0165424	0.0161318	0.0151973	0.0148384	0.0195673	0.0187906	0.0175232	0.019389	0.0189972	0.0195637	0.0199199	0.0198288	0.0200446	0.0203126	0.0206097	0.0208129	0.0222172	0.0214594	0.0205106	0.020743	0.0214939	0.021499	0.0214534	0.0215635	0.0219237	0.0222346	0.0232609	0.0227182	0.0221441	0.0227597	0.0225053	0.0229367	0.0228422	0.0226458	0.0223478	0.0231705	0.0232256	0.0230728	0.0225879	0.0230686	0.0233882	0.0231678	0.0230982	0.0229815	0.0233409	0.023738	0.0239262	0.0237992	0.0240282	0.0240797	0.024307	0.0243806	0.0239204	0.0236579	0.0242264	0.0244715	0.0239087	0.0241077	0.0242142	0.0239449	0.0245805	0.0240563	0.0237204	0.0240109	0.0237863	0.0240578	0.0239992	0.0242276	0.0245811	0.0240684	0.0244021	0.0246118	0.0249828	0.0244635	0.0242806	0.0239678	0.0243695	0.0244809	0.024884	0.0244166	0.0244723	0.024517	0.0248679	0.0242533	0.0244662	0.0243286	0.025003	0.0248339	0.0251249	0.0244028	0.0242002	0.0248743	0.0246915	0.024705	0.0244238	0.0241078	0.0245417	0.0244449	0.0243303	0.0244944	0.0245723	0.0241921	0.0250818	0.0246775	0.024251	0.0243387	0.0246087	0.0246722	0.0246758	0.0245693	0.0243616	0.0241889	0.0242336	0.0247207	0.0242021	0.0246703	0.0238717	0.0246073	0.0240452	0.0244381	0.0238872	0.024239	0.0246017
-0.000427719	-0.000838357	-6.33408e-05	0.000591063	-8.79381e-05	0.000204459	0.000748759	0.000608741	-0.000318132	0.00105439	0.00240726	-0.000413888	-0.00140215	0.00189114	7.86475e-05	0.000586548	0.000872526	0.00194804	0.00161419	0.00237866	0.00151701	0.00379715	0.00205827	0.0036999	0.00749282	0.00489576	0.00960366	0.0104176	0.0168136	0.0162332	0.0157086	0.0150962	0.019392	0.0183353	0.0179754	0.0195333	0.0191877	0.0200941	0.0202114	0.0200272	0.0207138	0.0204969	0.0208513	0.021212	0.0219451	0.0216066	0.021067	0.020936	0.021876	0.0217783	0.0217659	0.0220185	0.0224135	0.0229607	0.0235151	0.022847	0.0222677	0.0227249	0.0226923	0.0231628	0.0227882	0.0227611	0.0227982	0.0234734	0.0234464	0.0233217	0.0233677	0.0233079	0.0238674	0.0237286	0.0230519	0.0234299	0.023663	0.0239953	0.0241836	0.0240619	0.0243894	0.0244061	0.0245045	0.0247444	0.0241152	0.0241771	0.0242342	0.0245058	0.0240969	0.0242073	0.024271	0.0244331	0.0246407	0.0245296	0.0243646	0.0241817	0.0240589	0.0241316	0.0248242	0.0247465	0.0249895	0.0244644	0.0242341	0.0247041	0.0249041	0.0250504	0.0247415	0.0247291	0.0247351	0.0249311	0.0249048	0.0246245	0.0248952	0.024802	0.0254776	0.0250761	0.0247709	0.0246058	0.0250003	0.0250045	0.0249626	0.0246326	0.0246575	0.0252403	0.0250867	0.0246981	0.0252484	0.0245764	0.0251406	0.02485	0.024937	0.0247151	0.0248019	0.0251206	0.0248404	0.0246097	0.0244803	0.0249232	0.0248126	0.0247392	0.0246118	0.0245507	0.0246059	0.0248179	0.0247952	0.024973	0.0245208	0.0246813	0.0244685	0.024951	0.0247235	0.0246454	0.0245145	0.0248616	0.0247967
-0.000294642	-0.000991907	-0.000167477	0.000925998	-0.000113204	0.000238679	0.000636455	0.000531988	-0.000225123	0.00119221	0.00243702	-0.000402127	-0.00112228	0.00160458	4.45689e-05	0.000548724	0.000855271	0.00186209	0.00135484	0.00223385	0.00145939	0.00357597	0.00196884	0.00360774	0.0074985	0.00501341	0.00991132	0.0105936	0.0168977	0.0165826	0.0155905	0.0156626	0.0199055	0.0184316	0.0175969	0.0195673	0.0192233	0.0202867	0.0203444	0.0204919	0.0205858	0.0202251	0.0207418	0.0218182	0.0221025	0.0216961	0.0209435	0.0210694	0.0220418	0.0219306	0.0218983	0.0223431	0.0227638	0.0226826	0.0237225	0.0227525	0.0225674	0.0229438	0.0229223	0.023102	0.0230283	0.0227224	0.0228836	0.0233219	0.0239372	0.0235431	0.023055	0.0234589	0.023612	0.023432	0.0235372	0.0233313	0.0237705	0.0243416	0.0245088	0.0245354	0.0244282	0.02436	0.025163	0.0245758	0.0239782	0.0238453	0.0245079	0.0250702	0.0244209	0.0243557	0.0244835	0.024349	0.0247254	0.0249053	0.0244337	0.0241601	0.0244544	0.0242288	0.0248275	0.0248198	0.0247648	0.024232	0.0248883	0.0250116	0.025123	0.0249697	0.0245999	0.0245549	0.0247345	0.0246853	0.0249351	0.0250446	0.0247811	0.0249553	0.0253141	0.025004	0.0250319	0.0250916	0.0250954	0.0252347	0.0251774	0.0249889	0.0247385	0.0253865	0.0250387	0.0247806	0.0250902	0.0246122	0.0249121	0.025178	0.0249592	0.0250968	0.0250863	0.0247509	0.0254068	0.0248446	0.0246049	0.0246941	0.0252263	0.0253097	0.0250931	0.0249906	0.0248556	0.024865	0.0249778	0.025054	0.0249223	0.0246261	0.0246751	0.0245718	0.025074	0.025126	0.024564	0.0246691	0.0248945
-0.00054547	-0.00119929	-8.31225e-05	0.00106527	1.46475e-05	0.000177791	0.00047307	0.000831306	-0.00030234	0.000764472	0.00237304	-0.000447121	-0.00115706	0.00171749	0.000140497	0.000469139	0.00097825	0.00188781	0.00125008	0.00228939	0.00147572	0.00355336	0.00178512	0.0036079	0.00742857	0.00506906	0.00932573	0.0103433	0.0166203	0.0163514	0.0156363	0.0157209	0.0196381	0.0183092	0.0177102	0.0196301	0.019263	0.020276	0.0206329	0.02062	0.0205083	0.0202992	0.0208336	0.0215656	0.0224276	0.0216481	0.0212784	0.0215459	0.0219972	0.0219946	0.0216815	0.0223635	0.0227683	0.0227384	0.0234958	0.0231521	0.0225601	0.0231499	0.0235131	0.0229714	0.0231063	0.0224971	0.0229831	0.023408	0.0238513	0.0235606	0.0231346	0.0234821	0.024042	0.0238545	0.0234062	0.0234576	0.023775	0.0244108	0.0244402	0.024263	0.0243977	0.024655	0.0248487	0.0248331	0.0241801	0.0243631	0.0243741	0.0248827	0.0244767	0.0246208	0.0242087	0.0242843	0.0248492	0.0247132	0.024504	0.0243963	0.024593	0.0248948	0.0247661	0.024894	0.025063	0.0248899	0.0246823	0.0251781	0.0253584	0.0252528	0.0247662	0.0246624	0.0249726	0.025063	0.0251075	0.0251176	0.0248171	0.0247248	0.0251169	0.0249791	0.0252471	0.0249245	0.0251613	0.0252067	0.0251092	0.0252543	0.0249963	0.0253063	0.0251702	0.0247747	0.0251716	0.0248344	0.025198	0.024908	0.0251295	0.0251958	0.0253526	0.0249778	0.0250967	0.0249331	0.025061	0.0250843	0.0249223	0.0250901	0.0249541	0.0249498	0.0248502	0.025026	0.0251521	0.025515	0.0248945	0.0248211	0.024707	0.0253312	0.0247135	0.0252058	0.0248156	0.0251491	0.0250087
